Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
11:54:38:31.683,61,0.1604700983,0.2207929194,0.0756049156,0.0000000000,0.0000000000,0.0606249869,0.0000000000,0.1606725454,0.2209838480,0.0425263755,0.0000000000,0.0000000000,0.0606140085,0.0000000000,0.2054741830,0.0000000000,0.0355629176,0.4470186532,0.0557582304,0.1607721746,0.0586843044,0.0000000000,0.0318430699,0.1873182207,0.2475277483,0.0000000000,0.0000000000,0.0484719314,0.0567107014,0.1650780737,0.1784909517,0.0305124670,0.0448556468,0.0365531445,0.0364709049,0.0336635970,0.0339472964,0.7231431603,0.7196792960,0.1261567175,0.1497579813,0.1096733212,0.1097557843,0.0579651780,0.0000000000,0.0000000000,0.0140054692,0.0629780665,0.0727526844,0.1001330540,0.1102568284,0.0000006223,0.0000000000,0.0000000000,0.0000000000,-0.0257415008,0.1350363493,-0.0034969216,0.0457646884,0.1350169629,0.0062145819
11:54:38:32.685,61,0.1607912183,0.2185708582,0.0738665536,0.0000000000,0.0000000000,0.0605592616,0.0000000000,0.1610050350,0.2187439203,0.0442823954,0.0000000000,0.0000000000,0.0605485588,0.0000000000,0.2105880678,0.0000000000,0.0364481360,0.4384425282,0.0539432913,0.1506616622,0.0568096302,0.0000000000,0.0313323103,0.1976888925,0.2572455108,0.0000000000,0.0000000000,0.0508590862,0.0596970730,0.1667942107,0.1808031797,0.0295052044,0.0444701426,0.0352492779,0.0349745788,0.0330672488,0.0333261415,0.7251653075,0.7223223448,0.1247295141,0.1469023377,0.1101999208,0.1102890223,0.0580075644,0.0000000000,0.0000000000,0.0132829035,0.0617367253,0.0714295357,0.1000457853,0.1102117300,0.0000005722,0.0000000000,0.0000000000,0.0000000000,-0.0268093813,0.1336713731,-0.0036046973,0.0447206348,0.1336517632,0.0060107610
11:54:38:33.686,61,0.1607976854,0.2155781686,0.0722268298,0.0000000000,0.0000000000,0.0605021268,0.0000000000,0.1610162109,0.2157342136,0.0459504575,0.0000000000,0.0000000000,0.0604917854,0.0000000000,0.2128715515,0.0000000000,0.0372419730,0.4128081203,0.0527142361,0.1406262815,0.0555085652,0.0000000000,0.0308279227,0.2031919658,0.2614455819,0.0000000000,0.0000000000,0.0535368547,0.0625670776,0.1673045307,0.1815942675,0.0288027860,0.0446431413,0.0342339464,0.0332081653,0.0327025652,0.0329346061,0.7215980291,0.7206085920,0.1108668745,0.1262094527,0.1085822210,0.1086855233,0.0580029376,0.0000000000,0.0000000000,0.0127177993,0.0608552024,0.0704485476,0.0996050686,0.1095468700,0.0000002998,0.0000000000,0.0000000000,0.0000000000,-0.0278260875,0.1318358928,-0.0036893860,0.0437385961,0.1318160146,0.0057971599
11:54:38:34.687,61,0.1611622423,0.2141616344,0.0706871003,0.0000000000,0.0000000000,0.0606451035,0.0000000000,0.1613889486,0.2143024355,0.0475496203,0.0000000000,0.0000000000,0.0606350787,0.0000000000,0.2138045728,0.0000000000,0.0417440869,0.3667354286,0.0518745966,0.1346864849,0.0545871630,0.0000000000,0.0306712091,0.2181568742,0.2758357823,0.0000000000,0.0000000000,0.0580692664,0.0676099733,0.1626682431,0.1774644703,0.0284161940,0.0476126224,0.0335164554,0.0321195796,0.0326006450,0.0328308120,0.6862890124,0.6978597045,0.0984484702,0.1144201458,0.1079619527,0.1080752313,0.0580812693,0.0000000000,0.0000000000,0.0122751649,0.0605618283,0.0700498968,0.0990346074,0.1079057604,0.0000002236,0.0000000000,0.0000000000,0.0000000000,-0.0287978090,0.1309645325,-0.0037926605,0.0428110808,0.1309445947,0.0056363596
11:54:38:35.689,61,0.1648044884,0.2148953676,0.0712715909,0.0000000000,0.0000000000,0.0610991605,0.0000000000,0.1650858372,0.2150416076,0.0470581353,0.0000000000,0.0000000000,0.0610896759,0.0000000000,0.2055660933,0.0000000000,0.0429180190,0.3052949905,0.0517599843,0.1309491992,0.0539670214,0.0000000000,0.0303375926,0.2233782113,0.2804766893,0.0000000000,0.0000000000,0.0626187399,0.0720135048,0.1566811651,0.1662115753,0.0287429132,0.0596249513,0.0331983827,0.0312894173,0.0327513479,0.0330092013,0.6195975542,0.6255336404,0.0825487301,0.0944883600,0.1078216061,0.1079380289,0.0583205931,0.0000000000,0.0000000000,0.0119352415,0.0608780570,0.0701543540,0.0979862064,0.1053132638,0.0000001580,0.0000000000,0.0000000000,0.0000000000,-0.0284984503,0.1314151287,-0.0037663090,0.0431625210,0.1313952059,0.0057023801
11:54:38:36.691,61,0.1659451425,0.2147199064,0.0713320225,0.0000000000,0.0000000000,0.0619868152,0.0000000000,0.1662400514,0.2148669511,0.0469098687,0.0000000000,0.0000000000,0.0619783029,0.0000000000,0.1405066848,0.0000000000,0.0410418846,0.1861661971,0.1010931209,0.0963324457,0.0540643074,0.0000000000,0.0300308615,0.2231367677,0.2742307484,0.0000000000,0.0000000000,0.0641522408,0.0733978674,0.1318051368,0.1337899715,0.0859604478,0.0716729909,0.0456796102,0.0310670696,0.0330145657,0.0333339125,0.4267309904,0.4271482825,0.0558894463,0.0623368621,0.1113052666,0.1114220321,0.0585289448,0.0000000000,0.0000000000,0.0116757890,0.0646553114,0.0705953836,0.0972331837,0.1033640504,0.0000002179,0.0000000000,0.0000000000,0.0000000000,-0.0284090638,0.1313080490,-0.0037514044,0.0431997329,0.1312881261,0.0057025882
11:54:38:37.693,61,0.1660610735,0.2061239183,0.0685255975,0.0000000000,0.0000000000,0.0623349324,0.0000000000,0.1663620919,0.2062437385,0.0493143685,0.0000000000,0.0000000000,0.0623270757,0.0000000000,0.1208400279,0.0000000000,0.0281969067,0.1341461390,0.1148671657,0.0537444279,0.0540610068,0.0000000000,0.0303865299,0.1664805114,0.2209340036,0.0000000000,0.0000000000,0.0618194602,0.0687467307,0.1074053571,0.1144687906,0.1634771973,0.1072595417,0.0558257848,0.0308052246,0.0334196016,0.0338232741,0.2064370215,0.2039767951,0.0271425210,0.0297865476,0.1096965820,0.1098553166,0.0582532026,0.0000000000,0.0000000000,0.0115218926,0.0656422526,0.0705943629,0.0872162282,0.0912750587,0.0000002377,0.0000000000,0.0000000000,0.0000000000,-0.0298856013,0.1260437220,-0.0037863862,0.0415283330,0.1260231733,0.0052598552
11:54:38:38.695,61,0.1539012790,0.1937195361,0.0666891113,0.0000000000,0.0000000000,0.0621394217,0.0000000000,0.1541661769,0.1938224733,0.0505335741,0.0000000000,0.0000000000,0.0621321760,0.0000000000,0.1064880043,0.0000000000,0.0188559666,0.0954223201,0.0780317858,0.0355095044,0.0534315743,0.0000000000,0.0315314457,0.1005700231,0.1563100070,0.0000000000,0.0000000000,0.0552622415,0.0597725585,0.0844574869,0.0891503841,0.1762300134,0.1170706376,0.0644974485,0.0308479387,0.0339241996,0.0344232731,0.0806173682,0.0794946998,0.0166597944,0.0179983024,0.0821902975,0.0823982656,0.0553146787,0.0000000000,0.0000000000,0.0113992579,0.0619216524,0.0649982914,0.0640230775,0.0657289550,0.0000000895,0.0000000000,0.0000000000,0.0000000000,-0.0306530222,0.1184553429,-0.0036475053,0.0404529981,0.1184338927,0.0048121829
11:54:38:39.696,61,0.1503448635,0.1878371686,0.0659789741,0.0000000000,0.0000000000,0.0620473735,0.0000000000,0.1506062150,0.1879340708,0.0509376228,0.0000000000,0.0000000000,0.0620406494,0.0000000000,0.1000555828,0.0000000000,0.0140724955,0.0791950226,0.0698119625,0.0268872920,0.0529080443,0.0000000000,0.0338256694,0.0711957440,0.1287540495,0.0000000000,0.0000000000,0.0518211275,0.0558767132,0.0759473667,0.0802990794,0.1846320331,0.1199503988,0.0799317434,0.0318946093,0.0358253047,0.0370034724,0.0421567000,0.0431748517,0.0111903343,0.0118702510,0.0748139992,0.0750346407,0.0524202138,0.0000000000,0.0000000000,0.0113808261,0.0595416836,0.0618938953,0.0567772090,0.0577405579,0.0000000930,0.0000000000,0.0000000000,0.0000000000,-0.0309111383,0.1148575172,-0.0035654888,0.0400390886,0.1148356423,0.0046169665
11:54:38:40.697,61,0.1484812647,0.1860406101,0.0663050637,0.0000000000,0.0000000000,0.0619051121,0.0000000000,0.1487431377,0.1861402094,0.0504887737,0.0000000000,0.0000000000,0.0618989021,0.0000000000,0.0971808508,0.0000000000,0.0114619890,0.0711646229,0.0654608235,0.0223955885,0.0524073429,0.0000000000,0.0357308127,0.0577076748,0.1157831773,0.0000000000,0.0000000000,0.0501475856,0.0539515652,0.0714289919,0.0756863058,0.1896622032,0.1219604686,0.0869327933,0.0331055745,0.0384177081,0.0400323495,0.0465205722,0.0480433553,0.0083113434,0.0087044975,0.0707422942,0.0709651187,0.0507652164,0.0000000000,0.0000000000,0.0114288703,0.0581042767,0.0602123328,0.0528735928,0.0534497127,0.0000000354,0.0000000000,0.0000000000,0.0000000000,-0.0306426138,0.1137602255,-0.0035004646,0.0402420387,0.1137382314,0.0045956257
11:54:38:41.699,61,0.1461180896,0.1829666346,0.0629277527,0.0000000000,0.0000000000,0.0615211390,0.0000000000,0.1463840604,0.1830388904,0.0538599603,0.0000000000,0.0000000000,0.0615154132,0.0000000000,0.0965734497,0.0000000000,0.0098292697,0.0692508444,0.0635409355,0.0201583467,0.0519084707,0.0000000000,0.0368733257,0.0512905754,0.1095995829,0.0000000000,0.0000000000,0.0490533486,0.0527637005,0.0690889433,0.0733305216,0.1924419999,0.1233879328,0.0898750424,0.0336632319,0.0395903550,0.0413697176,0.0510728396,0.0523680374,0.0067949365,0.0070921658,0.0674532652,0.0676526055,0.0496580973,0.0000000000,0.0000000000,0.0114403637,0.0570378564,0.0590371117,0.0507533513,0.0511889979,0.0000000127,0.0000000000,0.0000000000,0.0000000000,-0.0326956585,0.1118721366,-0.0036723986,0.0382004157,0.1118499041,0.0042895502
11:54:38:42.700,61,0.1361706704,0.1706448644,0.0566052385,0.0000000000,0.0000000000,0.0612893961,0.0000000000,0.1363893002,0.1706701070,0.0600593723,0.0000000000,0.0000000000,0.0612841249,0.0000000000,0.1035428196,0.0000000000,0.0086590778,0.0766017362,0.0654326975,0.0192387179,0.0516078882,0.0000000000,0.0378331393,0.0521265119,0.1125189662,0.0000000000,0.0000000000,0.0483715348,0.0520959720,0.0680105910,0.0722951740,0.1948999166,0.1291159689,0.0911999196,0.0339823440,0.0404139571,0.0422857665,0.0585625544,0.0600187480,0.0060201660,0.0063237147,0.0655980632,0.0657901466,0.0487937219,0.0000000000,0.0000000000,0.0114828357,0.0563562587,0.0583888888,0.0496973135,0.0501300953,0.0000000145,0.0000000000,0.0000000000,0.0000000000,-0.0364888832,0.1043261439,-0.0038197497,0.0343904123,0.1043029353,0.0035993599
11:54:38:43.702,61,0.1335255802,0.1705109775,0.0536525771,0.0000000000,0.0000000000,0.0612542704,0.0000000000,0.1337363869,0.1705144644,0.0630026385,0.0000000000,0.0000000000,0.0612494126,0.0000000000,0.1174331158,0.0000000000,0.0079201264,0.0969408154,0.0906458423,0.0200613942,0.0516303182,0.0000000000,0.0389145128,0.1039723754,0.1665709317,0.0000000000,0.0000000000,0.0480628498,0.0519010983,0.0709586442,0.0772096887,0.2005925775,0.1310835630,0.0919677392,0.0342812389,0.0410158969,0.0429469161,0.0989813954,0.0994800478,0.0057669026,0.0061691133,0.0651900768,0.0653798506,0.0482488722,0.0000000000,0.0000000000,0.0114913760,0.0564390123,0.0588549934,0.0509615242,0.0530287996,0.0000000151,0.0000000000,0.0000000000,0.0000000000,-0.0382774286,0.1042380109,-0.0040034782,0.0325968079,0.1042147875,0.0034088045
11:54:38:44.704,61,0.1459804475,0.1776275337,0.0555077232,0.0000000000,0.0000000000,0.0619335398,0.0000000000,0.1462049931,0.1776422262,0.0613309816,0.0000000000,0.0000000000,0.0619285181,0.0000000000,0.1212798953,0.0000000000,0.0109776817,0.1538870335,0.1486698240,0.0840781778,0.0678549781,0.0000000000,0.0396227650,0.2160392702,0.2753444016,0.0000000000,0.0000000000,0.0500069372,0.0559912957,0.1109235138,0.1220306531,0.1227238327,0.0981475264,0.0920895785,0.0347693525,0.0413670726,0.0433225334,0.2906115055,0.2987002134,0.0182098690,0.0298511218,0.0932709798,0.0934613049,0.0510240272,0.0000000000,0.0000000000,0.0115435263,0.0983188599,0.1042849794,0.0883759186,0.0979017243,0.0000000861,0.0000000000,0.0000000000,0.0000000000,-0.0372444876,0.1085910723,-0.0040594307,0.0337082483,0.1085684225,0.0036733863
11:54:38:45.705,61,0.1587753147,0.1939122081,0.0559821166,0.0000000000,0.0000000000,0.0631361157,0.0000000000,0.1589006633,0.1939237714,0.0615799241,0.0000000000,0.0000000000,0.0631306022,0.0000000000,0.1259253323,0.0000000000,0.0175562259,0.2200214565,0.0947391540,0.1025907993,0.0689197630,0.0000000000,0.0394524857,0.2611892819,0.3131270707,0.0000000000,0.0000000000,0.0569973662,0.0660288706,0.1216833591,0.1339325011,0.0929959714,0.0818472803,0.0837632269,0.0353356823,0.0412398316,0.0431755520,0.4237010777,0.4328331351,0.0627737790,0.0756888837,0.1284446716,0.1285476238,0.0521976650,0.0000000000,0.0000000000,0.0113851903,0.1092378274,0.1159891933,0.0986179560,0.1097983941,0.0000010822,0.0000000000,0.0000000000,0.0000000000,-0.0373532847,0.1185443848,-0.0044478169,0.0339578018,0.1185228974,0.0040429304
11:54:38:46.706,61,0.1717370600,0.2134007365,0.0622636899,0.0000000000,0.0000000000,0.0641774088,0.0000000000,0.1718788594,0.2134629786,0.0559300743,0.0000000000,0.0000000000,0.0641722977,0.0000000000,0.1803253740,0.0000000000,0.0236649793,0.3224674165,0.0670903772,0.1112734899,0.0597615726,0.0000000000,0.0386321433,0.3584379852,0.4090448320,0.0000000000,0.0000000000,0.0623712540,0.0731048211,0.1300550550,0.1413120776,0.0500824116,0.0692653582,0.0536651015,0.0353610776,0.0408993289,0.0427925438,0.6135563254,0.6179133654,0.0823362395,0.1006639376,0.1447594762,0.1448171437,0.0529835708,0.0000000000,0.0000000000,0.0110951038,0.1131609902,0.1212913990,0.1086776033,0.1176285595,0.0000373082,0.0000000000,0.0000000000,0.0000000000,-0.0338755734,0.1304724216,-0.0044442005,0.0377118587,0.1304523796,0.0049464870
11:54:38:47.709,61,0.1794449538,0.2225648612,0.0648357943,0.0000000000,0.0000000000,0.0648798272,0.0000000000,0.1796182841,0.2226522416,0.0533182956,0.0000000000,0.0000000000,0.0648749098,0.0000000000,0.2034692317,0.0000000000,0.0270550828,0.4076503515,0.0561197549,0.1143372059,0.0558181405,0.0000000000,0.0376252197,0.3890528083,0.4387673140,0.0000000000,0.0000000000,0.0646317452,0.0759894624,0.1432209462,0.1515179276,0.0352163948,0.0577907972,0.0446035340,0.0351362564,0.0403472297,0.0422080010,0.7181285620,0.7108873725,0.1071449444,0.1331890970,0.1567179859,0.1567822546,0.0535249859,0.0000000000,0.0000000000,0.0107541513,0.1090690121,0.1216063276,0.1249516904,0.1340778917,0.0000480358,0.0000000000,0.0000000000,0.0000000000,-0.0322693959,0.1360817701,-0.0044177910,0.0392402597,0.1360625476,0.0053708926
11:54:38:48.710,61,0.1830279976,0.2289441228,0.0680330545,0.0000000000,0.0000000000,0.0652543381,0.0000000000,0.1832086593,0.2290641367,0.0501064509,0.0000000000,0.0000000000,0.0652491748,0.0000000000,0.2196096778,0.0000000000,0.0299770199,0.4495306909,0.0503469892,0.1161019951,0.0537051670,0.0000000000,0.0367698893,0.4038248658,0.4532546103,0.0000000000,0.0000000000,0.0658503175,0.0774675757,0.1592959762,0.1693841070,0.0274422579,0.0496828035,0.0397730023,0.0348569937,0.0397034883,0.0415019020,0.7610366940,0.7507736087,0.1306683570,0.1585851014,0.1619779170,0.1620394439,0.0539267212,0.0000000000,0.0000000000,0.0103882402,0.1040133387,0.1184591427,0.1321981251,0.1423081160,0.0000498506,0.0000000000,0.0000000000,0.0000000000,-0.0303090382,0.1399920434,-0.0042702812,0.0411530286,0.1399733126,0.0057965415
11:54:38:49.711,61,0.1850250512,0.2370055914,0.0695016086,0.0000000000,0.0000000000,0.0653565601,0.0000000000,0.1852069795,0.2371423244,0.0487357862,0.0000000000,0.0000000000,0.0653509349,0.0000000000,0.2262569368,0.0000000000,0.0326046534,0.4683354795,0.0471361279,0.1192803606,0.0524723753,0.0000000000,0.0341037177,0.3622184694,0.4075299799,0.0000000000,0.0000000000,0.0662569478,0.0778866336,0.1660829186,0.1767349243,0.0233621020,0.0432724319,0.0372397937,0.0346794799,0.0388402268,0.0403525345,0.7633777261,0.7572862506,0.1551775485,0.1818987429,0.1639771312,0.1640307903,0.0543398596,0.0000000000,0.0000000000,0.0100303432,0.0987236127,0.1124913990,0.1355179846,0.1458730549,0.0000506711,0.0000000000,0.0000000000,0.0000000000,-0.0294590816,0.1449253112,-0.0042988625,0.0420116745,0.1449072659,0.0061288886
11:54:38:50.714,61,0.1859218925,0.2392100543,0.0721064284,0.0000000000,0.0000000000,0.0651741549,0.0000000000,0.1861029714,0.2393744439,0.0461696424,0.0000000000,0.0000000000,0.0651678070,0.0000000000,0.2210224271,0.0000000000,0.0356344916,0.4680306613,0.0454263501,0.1445344687,0.0519326963,0.0000000000,0.0315746032,0.3258869648,0.3689745665,0.0000000000,0.0000000000,0.0661081299,0.0771766230,0.1691972464,0.1801397651,0.0212555323,0.0389044546,0.0361058749,0.0347651131,0.0378209874,0.0390067026,0.7229039073,0.7162725329,0.1703731120,0.1972443461,0.1533694714,0.1534089595,0.0549098626,0.0000000000,0.0000000000,0.0096923588,0.0955433100,0.1084289923,0.1370167881,0.1475106478,0.0000148275,0.0000000000,0.0000000000,0.0000000000,-0.0279023722,0.1462828815,-0.0041104481,0.0435775854,0.1462649703,0.0064176004
11:54:38:51.715,61,0.1859400868,0.2360719293,0.0720301867,0.0000000000,0.0000000000,0.0648130476,0.0000000000,0.1861197501,0.2362339944,0.0463120528,0.0000000000,0.0000000000,0.0648060814,0.0000000000,0.1939621270,0.0000000000,0.0379611626,0.4161064923,0.0446636602,0.2152746320,0.0521765463,0.0000000000,0.0299787242,0.2214878500,0.2693742514,0.0000000000,0.0000000000,0.0642690957,0.0733166039,0.1706232429,0.1818296313,0.0201832764,0.0358269438,0.0359514095,0.0354514606,0.0369010642,0.0378386416,0.6575929523,0.6535776258,0.1909312904,0.2197327018,0.1363323629,0.1364065856,0.0556018129,0.0000000000,0.0000000000,0.0094010122,0.0902049914,0.1017726883,0.1353301555,0.1460993588,0.0000041075,0.0000000000,0.0000000000,0.0000000000,-0.0279962905,0.1443641186,-0.0040694186,0.0435437225,0.1443459243,0.0063272952
11:54:38:52.717,61,0.1859126836,0.2356993258,0.0693673342,0.0000000000,0.0000000000,0.0645604879,0.0000000000,0.1860873699,0.2358339429,0.0489588119,0.0000000000,0.0000000000,0.0645529926,0.0000000000,0.1350375414,0.0000000000,0.0407778062,0.3324185312,0.0476732142,0.3741799891,0.0820188001,0.0000000000,0.0283669010,0.1141822636,0.1570816785,0.0000000000,0.0000000000,0.0597849041,0.0656496659,0.1696478128,0.1814492196,0.0198584814,0.0341178030,0.0519227833,0.0528292283,0.0363067314,0.0371552967,0.4818151295,0.4811052084,0.1991623938,0.2276592702,0.1299561411,0.1300321966,0.0563534722,0.0000000000,0.0000000000,0.0091998028,0.0880908817,0.0989280641,0.1193764657,0.1265911460,0.0000022041,0.0000000000,0.0000000000,0.0000000000,-0.0295973346,0.1441263258,-0.0042948863,0.0419353843,0.1441081017,0.0060835537
11:54:38:53.718,61,0.1857947260,0.2326084375,0.0672372580,0.0000000000,0.0000000000,0.0642397627,0.0000000000,0.1859628409,0.2327210903,0.0509535447,0.0000000000,0.0000000000,0.0642319098,0.0000000000,0.1008600220,0.0000000000,0.0420625880,0.2615804970,0.0520230830,0.5185455680,0.1014713049,0.0000000000,0.0273554735,0.0554560609,0.0884914175,0.0000000000,0.0000000000,0.0535533875,0.0578209497,0.1678371429,0.1811531335,0.0198571738,0.0328973792,0.0723036677,0.0691505000,0.0361917168,0.0370121077,0.3815808296,0.3781888187,0.2028477341,0.2308731377,0.1233603284,0.1234244704,0.0569453388,0.0000000000,0.0000000000,0.0091419592,0.0850309730,0.0941549614,0.1144901142,0.1207114533,0.0000003772,0.0000000000,0.0000000000,0.0000000000,-0.0308116581,0.1422291994,-0.0044113821,0.0406587347,0.1422107518,0.0058197365
11:54:38:54.720,61,0.1849606484,0.2307107896,0.0663135126,0.0000000000,0.0000000000,0.0640763119,0.0000000000,0.1850926280,0.2308142930,0.0517400764,0.0000000000,0.0000000000,0.0640684068,0.0000000000,0.0707568601,0.0000000000,0.0424117818,0.1977757215,0.0608816780,0.6534703374,0.1923225671,0.0000000000,0.0265211966,0.0144254165,0.0387592092,0.0000000000,0.0000000000,0.0475447737,0.0512118377,0.1670998186,0.1811910719,0.0200286396,0.0320430882,0.1023086980,0.0819413587,0.0367945433,0.0377245247,0.2961897850,0.2870409489,0.1682576090,0.1810911000,0.1181176528,0.1181649640,0.0573162362,0.0000000000,0.0000000000,0.0093460605,0.0791819617,0.0869116336,0.1123573482,0.1180682778,0.0000000726,0.0000000000,0.0000000000,0.0000000000,-0.0312924683,0.1410659552,-0.0044430634,0.0401067808,0.1410474330,0.0056931837
11:54:38:55.721,61,0.1829625070,0.2285842150,0.0655476525,0.0000000000,0.0000000000,0.0639218166,0.0000000000,0.1830453873,0.2286808193,0.0522437952,0.0000000000,0.0000000000,0.0639139339,0.0000000000,0.0552054532,0.0000000000,0.0410611667,0.1300199032,0.0649371445,0.7512003183,0.3131313920,0.0000000000,0.0247732140,0.0000000000,0.0147005618,0.0102806976,0.0000000000,0.0421868488,0.0453461558,0.1669837534,0.1816741675,0.0202665869,0.0314801037,0.1238865778,0.0886208639,0.0452622958,0.0468625240,0.2616802454,0.2471558452,0.1403014511,0.1474633515,0.1160285175,0.1160686314,0.0575400181,0.0000000000,0.0000000000,0.0114054782,0.0710389987,0.0758705586,0.1113825515,0.1167529225,0.0000001102,0.0000000000,0.0000000000,0.0000000000,-0.0316029303,0.1397634149,-0.0044451505,0.0396508649,0.1397447139,0.0055758324
11:54:38:56.723,61,0.1792031229,0.2244049758,0.0655841753,0.0000000000,0.0000000000,0.0637647286,0.0000000000,0.1792686284,0.2245031595,0.0517628603,0.0000000000,0.0000000000,0.0637571588,0.0000000000,0.0424795970,0.0000000000,0.0365470164,0.1026004851,0.0680672526,0.8132835031,0.4936302006,0.0000000000,0.0240076724,0.0000000000,0.0030263416,0.0210565701,0.0000000000,0.0387643240,0.0417245068,0.1787266433,0.2066461742,0.0205851439,0.0308621619,0.1918599010,0.1074735001,0.0697401166,0.0722198412,0.2310719788,0.2150655091,0.1235932037,0.1282056570,0.1464912891,0.1464966983,0.0577934124,0.0000000000,0.0000000000,0.0305400752,0.0660766736,0.0694161728,0.1113139465,0.1164038926,0.0000001646,0.0000000000,0.0000000000,0.0000000000,-0.0313231498,0.1372089088,-0.0043242564,0.0396870598,0.1371899247,0.0054775896
